"ZagreusHome","ID","ID","ID","","","","Line","","Notes by AR","Notes by DK",""
"Integrated","ZagreusHome_","1240","ZagreusHome_1240","","","","Я розумію. Мені шкода.","","","",""
"Integrated","ZagreusHome_","1243","ZagreusHome_1243","","","","Звичайно. Пробач за Пакт.","","","",""
"Integrated","ZagreusHome_","1247","ZagreusHome_1247","","","","Аа... звичайно.","","","",""
"Integrated","ZagreusHome_","1248","ZagreusHome_1248","","","","Прошу вибачення, моя дорога Тінь.","","","",""
"Integrated","ZagreusHome_","1249","ZagreusHome_1249","","","","Угх, більше Сестер Фурій ніж я розраховував...","","","",""
"Integrated","ZagreusHome_","1250","ZagreusHome_1250","","","","Ургх, на одну сестру забагато...","","","",""
"Integrated","ZagreusHome_","1251","ZagreusHome_1251","","","","Ммф, це було не дуже справедливо.","","","",""
"Integrated","ZagreusHome_","1252","ZagreusHome_1252","","","","Унгх, мабуть, я мав би бути улещений...","","","",""
"Integrated","ZagreusHome_","1253","ZagreusHome_1253","","","","Агх, хіба у Фурій немає ще когось, кого вони могли б мучити...","","","",""
"Integrated","ZagreusHome_","1254","ZagreusHome_1254","","","","Покажи мені свою силу.","","","",""
"Integrated","ZagreusHome_","1255","ZagreusHome_1255","","","","Згадай своє минуле.","","","",""
"Integrated","ZagreusHome_","1256","ZagreusHome_1256","","","","Сила поза межами часу.","","","",""
"Integrated","ZagreusHome_","1257","ZagreusHome_1257","","","","Віднови свою стародавню могуть.","","","",""
"Integrated","ZagreusHome_","1258","ZagreusHome_1258","","","","Я бачу тебе.","","","",""
"Integrated","ZagreusHome_","1259","ZagreusHome_1259","","","","Ми одне ціле.","","","",""
"Integrated","ZagreusHome_","1260","ZagreusHome_1260","","","","Оживи з моєю допомогою, знову.","","","",""
"Integrated","ZagreusHome_","1261","ZagreusHome_1261","","","","Допоможи мені, і знову живи.","","","",""
"Integrated","ZagreusHome_","1262","ZagreusHome_1262","","","","Далі немає куди покращувати.","","","",""
"Integrated","ZagreusHome_","1263","ZagreusHome_1263","","","","Це все.","","","",""
"Integrated","ZagreusHome_","1264","ZagreusHome_1264","","","","Тепер я знаю про тебе все.","","","",""
"Integrated","ZagreusHome_","1265","ZagreusHome_1265","","","","Усе твоє минуле.","","","",""
"Integrated","ZagreusHome_","1266","ZagreusHome_1266","","","","Тепер наш зв’язок нерозривний.","","","",""
"Integrated","ZagreusHome_","1267","ZagreusHome_1267","","","","Таким чином, ми будемо пов'язані назавжди.","","","",""
"Integrated","ZagreusHome_","1268","ZagreusHome_1268","","","","Тепер ти прокинешся.","","","",""
"Integrated","ZagreusHome_","1269","ZagreusHome_1269","","","","Ми досягнули межі.","","","",""
"Integrated","ZagreusHome_","1270","ZagreusHome_1270","","","","Я повернувся.","","","",""
"Integrated","ZagreusHome_","1271","ZagreusHome_1271","","","","Я повернувся.","","","",""
"Integrated","ZagreusHome_","1272","ZagreusHome_1272","","","","Стигіусе.","","","",""
"Integrated","ZagreusHome_","1273","ZagreusHome_1273","","","","Стигіусе.","","","",""
"Integrated","ZagreusHome_","1274","ZagreusHome_1274","","","","Варато.","","","",""
"Integrated","ZagreusHome_","1275","ZagreusHome_1275","","","","Варато.","","","",""
"Integrated","ZagreusHome_","1276","ZagreusHome_1276","","","","Егідо.","","","",""
"Integrated","ZagreusHome_","1277","ZagreusHome_1277","","","","Егідо.","","","",""
"Integrated","ZagreusHome_","1278","ZagreusHome_1278","","","","Коронахте.","","","",""
"Integrated","ZagreusHome_","1279","ZagreusHome_1279","","","","Коронахте.","","","",""
"Integrated","ZagreusHome_","1280","ZagreusHome_1280","","","","Екзагрифе.","","","",""
"Integrated","ZagreusHome_","1281","ZagreusHome_1281","","","","Екзагрифе.","","","",""
"Integrated","ZagreusHome_","1282","ZagreusHome_1282","","","","Приєднаєшся до мене?","","","",""
"Integrated","ZagreusHome_","1283","ZagreusHome_1283","","","","Супроводиш мене?","","","",""
"Integrated","ZagreusHome_","1284","ZagreusHome_1284","","","","Так ніколи там і не бував!","","","",""
"Integrated","ZagreusHome_","1285","ZagreusHome_1285","","","","Мушу сказати, що ціни тут трохи кусючі.","","","",""
"Integrated","ZagreusHome_","1286","ZagreusHome_1286","","","","Я не можу нічого з цього собі дозволити.","","","",""
"Integrated","ZagreusHome_","1287","ZagreusHome_1287","","","","Я що, по твоєму, складаюся з коштовностей?","","","",""
"Integrated","ZagreusHome_","1288","ZagreusHome_1288","","","","Занадто дорого для мене.","","","",""
"Integrated","ZagreusHome_","1289","ZagreusHome_1289","","","","Можливо, наступного разу у тебе буде щось доступніше.","","","",""
"Integrated","ZagreusHome_","1290","ZagreusHome_1290","","","","Це велика кількість коштовностей.","","","",""
"Integrated","ZagreusHome_","1291","ZagreusHome_1291","","","","Як сам?","","","",""
"Integrated","ZagreusHome_","1292","ZagreusHome_1292","","","","Шеф-Кухарю.","","","",""
"Integrated","ZagreusHome_","1293","ZagreusHome_1293","","","","Шефе.","","","",""
"Integrated","ZagreusHome_","1294","ZagreusHome_1294","","","","Вітаю, Шефе.","","","",""
"Integrated","ZagreusHome_","1295","ZagreusHome_1295","","","","Що на сніданок?","","","",""
"Integrated","ZagreusHome_","1296","ZagreusHome_1296","","","","Що на сніданок? Чи може вечерю?","","","",""
"Integrated","ZagreusHome_","1297","ZagreusHome_1297","","","","Щось смачно пахне.","","","",""
"Integrated","ZagreusHome_","1298","ZagreusHome_1298","","","","Як вам новий набір ножів?","","","",""
"Integrated","ZagreusHome_","1299","ZagreusHome_1299","","","","Ці спеції допомагають в приготуванні?","","","",""
"Integrated","ZagreusHome_","1300","ZagreusHome_1300","","","","Кулінарія – один зі способів згаяти час.","","","",""
"Integrated","ZagreusHome_","1301","ZagreusHome_1301","","","","Ах, мій надзвичайно дорогий фонтан.","","","",""
"Integrated","ZagreusHome_","1302","ZagreusHome_1302","","","","Зі всього, що я коли-небудь придбав, ця покупка розчаровує найбільше.","","","",""
"Integrated","ZagreusHome_","1303","ZagreusHome_1303","","","","Це мені ніколи не набридне!","","","",""
"Integrated","ZagreusHome_","1304","ZagreusHome_1304","","","","Це мені ніколи не набридне... правда?","","","",""
"Integrated","ZagreusHome_","1305","ZagreusHome_1305","","","","Досить заспокійливо, якщо чесно.","","","",""
"Integrated","ZagreusHome_","1306","ZagreusHome_1306","","","","Привіт, Фонтане.","","","",""
"Integrated","ZagreusHome_","1307","ZagreusHome_1307","","","","Вітаю, Торговцю.","","","",""
"Integrated","ZagreusHome_","1308","ZagreusHome_1308","","","","Є щось цікаве?","","","",""
"Integrated","ZagreusHome_","1309","ZagreusHome_1309","","","","Я прийшов за сумнівними угодами.","","","",""
"Integrated","ZagreusHome_","1310","ZagreusHome_1310","","","","Є щось хороше?","","","",""
"Integrated","ZagreusHome_","1311","ZagreusHome_1311","","","","Це мені згодиться.","","","",""
"Integrated","ZagreusHome_","1312","ZagreusHome_1312","","","","Потрібно більше таких, тому ось.","","","",""
"Integrated","ZagreusHome_","1313","ZagreusHome_1313","","","","Саме те, що я шукав.","","","",""
"Integrated","ZagreusHome_","1314","ZagreusHome_1314","","","","Занадто вигідно, щоб відмовитись.","","","",""
"Integrated","ZagreusHome_","1315","ZagreusHome_1315","","","","Все гаразд, я не був голодним.","","","",""
"Integrated","ZagreusHome_","1316","ZagreusHome_1316","","","","Слідкуй за собою, старий.","","","",""
"Integrated","ZagreusHome_","1317","ZagreusHome_1317","","","","Додаткових Винагород я за це не отримаю, але чом би й ні.","","","",""
"Integrated","ZagreusHome_","1318","ZagreusHome_1318","","","","Я не отримаю жодних привілеїв настільки роздувши Шкалу Жагучості зараз.","","","",""
"Integrated","ZagreusHome_","1319","ZagreusHome_1319","","","","Не потрібно роздувати Шкалу Жагучості так сильно, щоб зібрати ці Винагороди.","","","",""
"Integrated","ZagreusHome_","1320","ZagreusHome_1320","","","","Додавши Жагучості, швидше Винагороди я не отримаю.","","","",""
"Integrated","ZagreusHome_","1321","ZagreusHome_1321","","","","Час докласти трохи зусиль, щоб зібрати ці Винагороди.","","","",""
"Integrated","ZagreusHome_","1322","ZagreusHome_1322","","","","Якщо мені потрібні Винагороди, роздувати Жагучість так сильно мені не потрібно.","","","",""
"Integrated","ZagreusHome_","1323","ZagreusHome_1323","","","","Це, Підряднику. Я думаю, з цим Підземне Царство мало б стати трохи кращим.","","","",""
"Integrated","ZagreusHome_","1324","ZagreusHome_1324","","","","Зробімо це. Потрібно буде прослідкувати за цим, як вийду туди наступного разу.","","","",""
