"ZagreusField","ID","ID","ID","","","","Line","","","Notes by DK"
"Integrated","ZagreusField_","0817","ZagreusField_0817","","","","Я почуваюсь чудово.","","",""
"Integrated","ZagreusField_","0818","ZagreusField_0818","","","","Могутність мисливиці.","","",""
"Integrated","ZagreusField_","0819","ZagreusField_0819","","","","Час полювати.","","",""
"Integrated","ZagreusField_","0820","ZagreusField_0820","","","","Мої відчуття загострились.","","",""
"Integrated","ZagreusField_","0821","ZagreusField_0821","","","","Мертвим краще заховатись.","","",""
"Integrated","ZagreusField_","0822","ZagreusField_0822","","","","Артемідо, керуй моєю рукою.","","",""
"Integrated","ZagreusField_","0823","ZagreusField_0823","","","","Кожен мій удар буде наповал.","","",""
"Integrated","ZagreusField_","0824","ZagreusField_0824","","","","Сила бога війни.","","",""
"Integrated","ZagreusField_","0825","ZagreusField_0825","","","","Воля боротися.","","",""
"Integrated","ZagreusField_","0826","ZagreusField_0826","","","","Я продовжу битись.","","",""
"Integrated","ZagreusField_","0827","ZagreusField_0827","","","","Насилля...","","",""
"Integrated","ZagreusField_","0828","ZagreusField_0828","","","","Або я або вони.","","",""
"Integrated","ZagreusField_","0829","ZagreusField_0829","","","","Це війна.","","",""
"Integrated","ZagreusField_","0830","ZagreusField_0830","","","","Моє здоров'я.","","",""
"Integrated","ZagreusField_","0831","ZagreusField_0831","","","","Трохи пожвавимо ситуацію.","","",""
"Integrated","ZagreusField_","0832","ZagreusField_0832","","","","Час святкувати.","","",""
"Integrated","ZagreusField_","0833","ZagreusField_0833","","","","Вип'ємо за це.","","",""
"Integrated","ZagreusField_","0834","ZagreusField_0834","","","","Міцна річ.","","",""
"Integrated","ZagreusField_","0835","ZagreusField_0835","","","","Ще раз?","","",""
"Integrated","ZagreusField_","0836","ZagreusField_0836","","","","Сіркамені.","","",""
"Integrated","ZagreusField_","0837","ZagreusField_0837","","","","Сіркамені!","","",""
"Integrated","ZagreusField_","0838","ZagreusField_0838","","","","Ще більше Сіркаменів!","","",""
"Integrated","ZagreusField_","0839","ZagreusField_0839","","","","Ще більше Сіркаменів?","","",""
"Integrated","ZagreusField_","0840","ZagreusField_0840","","","","Злидні.","","",""
"Integrated","ZagreusField_","0841","ZagreusField_0841","","","","Злидні!","","",""
"Integrated","ZagreusField_","0842","ZagreusField_0842","","","","Ще більше Злиднів!","","",""
"Integrated","ZagreusField_","0843","ZagreusField_0843","","","","Ще більше Злиднів?","","",""
"Integrated","ZagreusField_","0844","ZagreusField_0844","","","","Нахаби.","","",""
"Integrated","ZagreusField_","0845","ZagreusField_0845","","","","Нахаби!","","",""
"Integrated","ZagreusField_","0846","ZagreusField_0846","","","","Ще Нахаби!","","",""
"Integrated","ZagreusField_","0847","ZagreusField_0847","","","","Більше Нахаб?","","",""
"Integrated","ZagreusField_","0848","ZagreusField_0848","","","","Відьми.","","",""
"Integrated","ZagreusField_","0849","ZagreusField_0849","","","","Відьми!","","",""
"Integrated","ZagreusField_","0850","ZagreusField_0850","","","","Ще більше Відьом!","","",""
"Integrated","ZagreusField_","0851","ZagreusField_0851","","","","Ще більше Відьом?","","",""
"Integrated","ZagreusField_","0852","ZagreusField_0852","","","","Безкровні.","","",""
"Integrated","ZagreusField_","0853","ZagreusField_0853","","","","Безкровні!","","",""
"Integrated","ZagreusField_","0854","ZagreusField_0854","","","","Більше Безкровних!","","",""
"Integrated","ZagreusField_","0855","ZagreusField_0855","","","","Ще більше Безкровних?","","",""
"Integrated","ZagreusField_","0856","ZagreusField_0856","","","","Німоголови.","","",""
"Integrated","ZagreusField_","0857","ZagreusField_0857","","","","Німоголови!","","",""
"Integrated","ZagreusField_","0858","ZagreusField_0858","","","","Ще більше Німоголовів!","","",""
"Integrated","ZagreusField_","0859","ZagreusField_0859","","","","Ще більше Німоголовів?","","",""
"Integrated","ZagreusField_","0860","ZagreusField_0860","","","","Головороби.","","",""
"Integrated","ZagreusField_","0861","ZagreusField_0861","","","","Головороби!","","",""
"Integrated","ZagreusField_","0862","ZagreusField_0862","","","","Ще більше Головоробів!","","",""
"Integrated","ZagreusField_","0863","ZagreusField_0863","","","","Ще більше Головоробів?","","",""
"Integrated","ZagreusField_","0864","ZagreusField_0864","","","","Шкідники.","","",""
"Integrated","ZagreusField_","0865","ZagreusField_0865","","","","Шкідники!","","",""
"Integrated","ZagreusField_","0866","ZagreusField_0866","","","","Ще більше Шкідників!","","",""
"Integrated","ZagreusField_","0867","ZagreusField_0867","","","","Ще більше Шкідників?","","",""
"Integrated","ZagreusField_","0868","ZagreusField_0868","","","","Це ти.","","",""
"Integrated","ZagreusField_","0869","ZagreusField_0869","","","","О, ні.","","",""
"Integrated","ZagreusField_","0870","ZagreusField_0870","","","","Ой, як незручно.","","",""
"Integrated","ZagreusField_","0871","ZagreusField_0871","","","","Має згодитись.","","",""
"Integrated","ZagreusField_","0872","ZagreusField_0872","","","","Я просто візьму це.","","",""
"Integrated","ZagreusField_","0873","ZagreusField_0873","","","","Монетку сюди, товар мені.","","",""
"Integrated","ZagreusField_","0874","ZagreusField_0874","","","","Я заплачу за це.","","",""
"Integrated","ZagreusField_","0875","ZagreusField_0875","","","","Допоможе мені протриматись довше.","","",""
"Integrated","ZagreusField_","0876","ZagreusField_0876","","","","Повна оплата.","","",""
"Integrated","ZagreusField_","0877","ZagreusField_0877","","","","Я візьму це.","","",""
"Integrated","ZagreusField_","0878","ZagreusField_0878","","","","Розпродано.","","",""
"Integrated","ZagreusField_","0879","ZagreusField_0879","","","","Немає в наявності.","","",""
"Integrated","ZagreusField_","0880","ZagreusField_0880","","","","Вони якраз закінчились.","","",""
"Integrated","ZagreusField_","0881","ZagreusField_0881","","","","Викупив їх.","","",""
"Integrated","ZagreusField_","0882","ZagreusField_0882","","","","Нічого не залишилось.","","",""
"Integrated","ZagreusField_","0883","ZagreusField_0883","","","","Усе скупив.","","",""
"Integrated","ZagreusField_","0884","ZagreusField_0884","","","","Не зважайте на мене, Хароне.","","",""
"Integrated","ZagreusField_","0885","ZagreusField_0885","","","","Просто трохи прибираю.","","",""
"Integrated","ZagreusField_","0886","ZagreusField_0886","","","","Мабуть, послизнувся.","","",""
"Integrated","ZagreusField_","0887","ZagreusField_0887","","","","Ну, Батьку? Я проходжу через твою таємну залу і підіймаюся вгору.","","",""
"Integrated","ZagreusField_","0888","ZagreusField_0888","","","","Не звертай на мене уваги, Батьку.","","",""
"Integrated","ZagreusField_","0889","ZagreusField_0889","","","","Я просто йду нагору.","","",""
"Integrated","ZagreusField_","0890","ZagreusField_0890","","","","Підіймаюся.","","",""
"Integrated","ZagreusField_","0891","ZagreusField_0891","","","","Буду за хвилину, Батьку.","","",""
"Integrated","ZagreusField_","0892","ZagreusField_0892","","","","Ходімо звідси.","","",""
"Integrated","ZagreusField_","0893","ZagreusField_0893","","","","Рухаємось далі.","","",""
"Integrated","ZagreusField_","0894","ZagreusField_0894","","","","Усі на борт.","","",""
"Integrated","ZagreusField_","0895","ZagreusField_0895","","","","Вперед.","","",""
"Integrated","ZagreusField_","0896","ZagreusField_0896","","","","Курс прокладено.","","",""
"Integrated","ZagreusField_","0897","ZagreusField_0897","","","","Забери мене звідси.","","",""
"Integrated","ZagreusField_","0898","ZagreusField_0898","","","","Наступний острів.","","",""
"Integrated","ZagreusField_","0899","ZagreusField_0899","","","","Вітаю, Хароне.","","",""
"Integrated","ZagreusField_","0900","ZagreusField_0900","","","","Вітання, Хароне.","","",""
"Integrated","ZagreusField_","0901","ZagreusField_0901","","","","Це Харон.","","",""
"Integrated","ZagreusField_","0902","ZagreusField_0902","","","","Старий добрий Харон.","","",""
"Integrated","ZagreusField_","0903","ZagreusField_0903","","","","Напевно, Харон десь поруч.","","",""
"Integrated","ZagreusField_","0904","ZagreusField_0904","","","","Я у доках.","","",""
"Integrated","ZagreusField_","0905","ZagreusField_0905","","","","Погляньмо, що тут на продаж.","","",""
"Integrated","ZagreusField_","0906","ZagreusField_0906","","","","Мене поранили. Підлататись не вийде. Потрібно йти далі.","","",""
"Integrated","ZagreusField_","0907","ZagreusField_0907","","","","Я поранений. Вилікуватися не можу. Але можу битися.","","",""
"Integrated","ZagreusField_","0908","ZagreusField_0908","","","","Ннгх, я б все віддав за яку-небудь пляшечку з лікувальною рідиною.","","",""
"Integrated","ZagreusField_","0909","ZagreusField_0909","","","","Цікаво, де я зможу це використати.","","",""
"Integrated","ZagreusField_","0910","ZagreusField_0910","","","","Потрібно більше таких ключів.","","",""
"Integrated","ZagreusField_","0911","ZagreusField_0911","","","","Для відкриття цього знадобиться більше ключів.","","",""
